player_id,given_name,family_name,list_tournaments,team_name,team_code,count_tournaments,team_count
P-01587,José,Juncosa,1950,Spain,ESP,1,1
P-01588,Yoon-kyung,Oh,1966,North Korea,PRK,1,1
P-01589,Aleksandr,Chivadze,"1982, 1986",Soviet Union,SUN,2,1
P-01590,Carvalho,Leite,"1930, 1934",Brazil,BRA,2,1
P-01591,Abel,Balbo,"1990, 1994, 1998",Argentina,ARG,3,1
P-01593,Erol,Keskin,1954,Turkey,TUR,1,1
P-01594,Adem,Ljajić,2018,Serbia,SRB,1,1
P-01596,Josip,Šimunić,"2002, 2006",Croatia,HRV,2,1
P-01597,László,Pusztai,1978,Hungary,HUN,1,1
P-01598,Eissa,Meer,1990,United Arab Emirates,ARE,1,1
P-01599,Ioannis,Kalitzakis,1994,Greece,GRC,1,1
P-01601,Milan,Rodić,2018,Serbia,SRB,1,1
P-01603,Michael,Laudrup,"1986, 1998",Denmark,DNK,2,1
P-01604,Daniel,Agger,2010,Denmark,DNK,1,1
P-01605,Louis,Gabrillargues,1934,France,FRA,1,1
P-01606,Euzebiusz,Smolarek,2006,Poland,POL,1,1
P-01607,Héctor,Socorro,1938,Cuba,CUB,1,1
P-01608,Darko,Kovačević,1998,Yugoslavia,YUG,1,1
P-01609,Riadh,Jelassi,"1998, 2002",Tunisia,TUN,2,1
P-01610,Ray,Houghton,"1990, 1994",Republic of Ireland,IRL,2,1
P-01612,Mel,Hopkins,1958,Wales,WAL,1,1
P-01613,José María,Basanta,2014,Argentina,ARG,1,1
P-01615,Russell,Latapy,2006,Trinidad and Tobago,TTO,1,1
P-01617,Gabriel,Popescu,1998,Romania,ROU,1,1
P-01618,Mario,Galindo,"1974, 1982",Chile,CHL,2,1
P-01619,Yochanan,Vollach,1970,Israel,ISR,1,1
P-01620,Gennaro,Gattuso,"2002, 2006, 2010",Italy,ITA,3,1
P-01621,Allal,Ben Kassou,1970,Morocco,MAR,1,1
P-01622,Obafemi,Martins,2010,Nigeria,NGA,1,1
P-01623,Rolando,García,1974,Chile,CHL,1,1
P-01624,Hernán,Galíndez,2022,Ecuador,ECU,1,1
P-01625,Marcos,Rojo,"2014, 2018",Argentina,ARG,2,1
P-01626,Thomas,Vermaelen,"2014, 2018",Belgium,BEL,2,1
P-01627,Tin,Jedvaj,2018,Croatia,HRV,1,1
P-01628,Dariusz,Dudka,2006,Poland,POL,1,1
P-01630,Jacques,Grimonpon,1954,France,FRA,1,1
P-01632,Víctor,Aristizábal,"1994, 1998",Colombia,COL,2,1
P-01633,Emerich,Dembrovschi,1970,Romania,ROU,1,1
P-01634,Axel,Witsel,"2014, 2018, 2022",Belgium,BEL,3,1
P-01635,Antoine,Cuissard,1954,France,FRA,1,1
P-01636,Tomas,Antonelius,2002,Sweden,SWE,1,1
P-01637,Gabi,Balint,1990,Romania,ROU,1,1
P-01638,Dominik,Livaković,"2018, 2022",Croatia,HRV,2,1
P-01640,not applicable,Armandinho,1934,Brazil,BRA,1,1
P-01641,Dmitri,Radchenko,1994,Russia,RUS,1,1
P-01642,Eligio,Insfrán,1958,Paraguay,PRY,1,1
P-01644,Panteley,Dimitrov,1962,Bulgaria,BGR,1,1
P-01646,Emmanuel,Adebayor,2006,Togo,TGO,1,1
P-01647,Imre,Kiss,1982,Hungary,HUN,1,1
P-01648,Alexandre,Czerniatynski,"1982, 1994",Belgium,BEL,2,1
P-01649,Manuel,Rojas,1982,Chile,CHL,1,1
P-01651,Miguel Ángel,Díaz,1982,El Salvador,SLV,1,1
P-01653,Alfredo,Devincenzi,1934,Argentina,ARG,1,1
P-01654,Jay,DeMerit,2010,United States,USA,1,1
P-01655,Junior,Hoilett,2022,Canada,CAN,1,1
P-01656,Rudi,Smidts,1994,Belgium,BEL,1,1
P-01658,Velko,Yotov,1994,Bulgaria,BGR,1,1
P-01660,Iraj,Danaeifard,1978,Iran,IRN,1,1
P-01662,Holger,Hieronymus,1982,West Germany,DEU,1,1
P-01663,Ricardo,Gardner,1998,Jamaica,JAM,1,1
P-01664,Luis,Santos Silva,1958,Paraguay,PRY,1,1
P-01665,Rodrigo,Barrera,1998,Chile,CHL,1,1
P-01667,Daaf,Drok,1938,Netherlands,NLD,1,1
P-01668,Ove,Grahn,"1970, 1974",Sweden,SWE,2,1
P-01669,Harry,Andersson,1938,Sweden,SWE,1,1
P-01670,Steven,Lustü,2002,Denmark,DNK,1,1
P-01671,Ron,Staniforth,1954,England,ENG,1,1
P-01672,Hans,Siegenthaler,1950,Switzerland,CHE,1,1
P-01673,Walter,Boyd,1998,Jamaica,JAM,1,1
P-01674,Ján,Kocian,1990,Czechoslovakia,CSK,1,1
P-01675,Thomas,Berthold,"1986, 1990, 1994","West Germany,Germany",DEU,3,1
P-01676,Rafael,Alkorta,"1990, 1994, 1998",Spain,ESP,3,1
P-01677,Mladen,Krstajić,2006,Serbia and Montenegro,SCG,1,1
P-01678,Alberto,Cardaccio,1974,Uruguay,URY,1,1
P-01679,Stefan,Mitrović,2022,Serbia,SRB,1,1
P-01680,Oleksandr,Yatsenko,2006,Ukraine,UKR,1,1
P-01682,Aleksandar,Ivoš,1962,Yugoslavia,YUG,1,1
P-01683,Steve,Foster,1982,England,ENG,1,1
P-01684,Cheikhou,Kouyaté,"2018, 2022",Senegal,SEN,2,1
P-01685,Oleh,Shelayev,2006,Ukraine,UKR,1,1
P-01686,Mario,Balotelli,2014,Italy,ITA,1,1
P-01687,Carlos,Hermosillo,"1986, 1994",Mexico,MEX,2,1
P-01689,Basarab,Panduru,1994,Romania,ROU,1,1
P-01690,Mark,Bresciano,"2006, 2010, 2014",Australia,AUS,3,1
P-01691,Juan,Gómez,1954,Mexico,MEX,1,1
P-01692,Thabet,El-Batal,1990,Egypt,EGY,1,1
P-01694,not applicable,Sinha,2006,Mexico,MEX,1,1
P-01695,Ayman,Shawky,1990,Egypt,EGY,1,1
P-01696,Frank,Klopas,1994,United States,USA,1,1
P-01697,Alejandro,Mancuso,1994,Argentina,ARG,1,1
P-01699,Raúl,Lara,1998,Mexico,MEX,1,1
P-01700,Bernard,Diomède,1998,France,FRA,1,1
P-01701,not applicable,Trézéguet,2018,Egypt,EGY,1,1
P-01702,Jacky,Peeters,2002,Belgium,BEL,1,1
P-01703,Jin,Jiang,2002,China,CHN,1,1
P-01704,Ante,Rebić,"2014, 2018",Croatia,HRV,2,1
P-01705,Sigfried,Held,"1966, 1970",West Germany,DEU,2,1
P-01706,Ahmed,Bahja,1994,Morocco,MAR,1,1
P-01707,Jean,Van Steen,1954,Belgium,BEL,1,1
P-01708,Guillermo,Stábile,1930,Argentina,ARG,1,1
P-01709,Heinz,Kwiatkowski,"1954, 1958",West Germany,DEU,2,1
P-01710,Dominique,Baratelli,"1978, 1982",France,FRA,2,1
P-01711,Don,Howe,"1958, 1962",England,ENG,2,1
P-01713,Giovanni,van Bronckhorst,"1998, 2006, 2010",Netherlands,NLD,3,1
P-01714,Eddie,McGoldrick,1994,Republic of Ireland,IRL,1,1
P-01715,George,Hamilton,1954,Scotland,SCO,1,1
P-01716,Tommy,Finney,1982,Northern Ireland,NIR,1,1
P-01717,Juan,Burgueño,1950,Uruguay,URY,1,1
P-01718,Mario,Kempes,"1974, 1978, 1982",Argentina,ARG,3,1
P-01719,Mauro,Galvão,"1986, 1990",Brazil,BRA,2,1
P-01720,Kamil,Glik,"2018, 2022",Poland,POL,2,1
P-01721,Ndaye,Mulamba,1974,Zaire,COD,1,1
P-01722,Iván,Hurtado,"2002, 2006",Ecuador,ECU,2,1
P-01723,Cesc,Fàbregas,"2006, 2010, 2014",Spain,ESP,3,1
P-01724,Erik,Mykland,"1994, 1998",Norway,NOR,2,1
P-01725,Karim,Haggui,2006,Tunisia,TUN,1,1
P-01726,Luiz,Luz,1934,Brazil,BRA,1,1
P-01727,Vlatko,Marković,1962,Yugoslavia,YUG,1,1
P-01728,Teófilo,Cubillas,"1970, 1978, 1982",Peru,PER,3,1
P-01729,John,Sivebæk,1986,Denmark,DNK,1,1
P-01730,Antonio,Rattín,"1962, 1966",Argentina,ARG,2,1
P-01731,Renato,Olmi,1938,Italy,ITA,1,1
P-01732,Eduardo,Ramos,1978,Mexico,MEX,1,1
P-01733,Sergio,Navarro,1962,Chile,CHL,1,1
P-01734,Juan,Cayasso,1990,Costa Rica,CRI,1,1
P-01735,Gyula,Zsengellér,1938,Hungary,HUN,1,1
P-01736,Manuel,Chorens,1938,Cuba,CUB,1,1
P-01737,Cesare,Maldini,1962,Italy,ITA,1,1
P-01738,David,Weir,1998,Scotland,SCO,1,1
P-01739,Davor,Šuker,"1990, 1998, 2002","Yugoslavia,Croatia","YUG,HRV",3,2
P-01740,Luis,Suárez,"2010, 2014, 2018, 2022",Uruguay,URY,4,1
P-01741,Martin,Petráš,2010,Slovakia,SVK,1,1
P-01742,Roald,Amundsen,1938,Norway,NOR,1,1
P-01744,Américo,Gallego,"1978, 1982",Argentina,ARG,2,1
P-01745,Mohammed,Chaouch,1994,Morocco,MAR,1,1
P-01747,Herbert,Wimmer,1974,West Germany,DEU,1,1
P-01748,Richard,Witschge,1990,Netherlands,NLD,1,1
P-01753,Gustavo,López,2002,Argentina,ARG,1,1
P-01754,Gyula,Polgár,"1934, 1938",Hungary,HUN,2,1
P-01755,not applicable,Roberto,1990,Spain,ESP,1,1
P-01756,Fred,Martin,1954,Scotland,SCO,1,1
P-01757,Rudolf,Raftl,"1934, 1938","Austria,Germany","AUT,DEU",2,2
P-01758,Ronald,Koeman,"1990, 1994",Netherlands,NLD,2,1
P-01759,Karlheinz,Förster,"1982, 1986",West Germany,DEU,2,1
P-01761,not applicable,Doriva,1998,Brazil,BRA,1,1
P-01762,Shane,Smeltz,2010,New Zealand,NZL,1,1
P-01763,Max,Hagmayr,1982,Austria,AUT,1,1
P-01764,Michael,Estrada,2022,Ecuador,ECU,1,1
P-01766,Antal,Kotász,1958,Hungary,HUN,1,1
P-01767,Tim,de Cler,2006,Netherlands,NLD,1,1
P-01768,Henrik,Larsson,"1994, 2002, 2006",Sweden,SWE,3,1
P-01769,Héctor,González,1962,Colombia,COL,1,1
P-01770,Kevin,Sheedy,1990,Republic of Ireland,IRL,1,1
P-01771,Aïssa,Mandi,2014,Algeria,DZA,1,1
P-01772,Rachid,Daoudi,1994,Morocco,MAR,1,1
P-01773,Pierre,Dalem,1938,Belgium,BEL,1,1
P-01775,Dimitris,Salpingidis,"2010, 2014",Greece,GRC,2,1
P-01776,Luis,Reyna,1982,Peru,PER,1,1
P-01777,Georgios,Samaras,"2010, 2014",Greece,GRC,2,1
P-01778,Dmitri,Popov,1994,Russia,RUS,1,1
P-01779,Martin,Jakubko,2010,Slovakia,SVK,1,1
P-01780,Hassan,El-Far,1934,Egypt,EGY,1,1
P-01781,Kevin,Keegan,1982,England,ENG,1,1
P-01783,Patrick,Suffo,2002,Cameroon,CMR,1,1
P-01784,Carlos,Contreras,1962,Chile,CHL,1,1
P-01785,Matthias,Sindelar,1934,Austria,AUT,1,1
P-01786,Alexi,Lalas,"1994, 1998",United States,USA,2,1
P-01787,Pierluigi,Pizzaballa,1966,Italy,ITA,1,1
P-01788,Juan Carlos,Letelier,1982,Chile,CHL,1,1
P-01790,Lizardo,Rodríguez Nue,1930,Peru,PER,1,1
P-01791,Jaroslav,Košnar,1954,Czechoslovakia,CSK,1,1
P-01792,Joaquín,Peiró,"1962, 1966",Spain,ESP,2,1
P-01793,José,Parodi,1958,Paraguay,PRY,1,1
P-01794,Kalidou,Koulibaly,"2018, 2022",Senegal,SEN,2,1
P-01795,Demy,de Zeeuw,2010,Netherlands,NLD,1,1
P-01796,José,Varacka,"1958, 1966",Argentina,ARG,2,1
P-01798,Luis,Cruz,1954,Uruguay,URY,1,1
P-01799,José,Magriñá,1938,Cuba,CUB,1,1
P-01800,Ghasem,Haddadifar,2014,Iran,IRN,1,1
P-01801,Mark,Kinsella,2002,Republic of Ireland,IRL,1,1
P-01802,Alberto,Tarantini,"1978, 1982",Argentina,ARG,2,1
P-01804,Hasse,Borg,1978,Sweden,SWE,1,1
P-01805,Diego,Reyes,2014,Mexico,MEX,1,1
P-01808,Rogelio,Funes Mori,2022,Mexico,MEX,1,1
P-01809,Florent,Malouda,"2006, 2010",France,FRA,2,1
P-01810,Patrick,M'Boma,"1998, 2002",Cameroon,CMR,2,1
P-01811,Pedro,Bergés,1938,Cuba,CUB,1,1
P-01814,Rafa,Silva,2014,Portugal,PRT,1,1
P-01816,Marcelo,Pagani,1962,Argentina,ARG,1,1
P-01817,Bo,Larsson,"1970, 1974, 1978",Sweden,SWE,3,1
P-01818,Győző,Burcsa,1986,Hungary,HUN,1,1
P-01819,Jesse,Lingard,2018,England,ENG,1,1
P-01820,Dylan,Bronn,"2018, 2022",Tunisia,TUN,2,1
P-01821,Mihai,Mocanu,1970,Romania,ROU,1,1
P-01822,Ivan,Stoyanov,1974,Bulgaria,BGR,1,1
P-01823,Sejad,Salihović,2014,Bosnia and Herzegovina,BIH,1,1
P-01824,Márton,Esterházy,1986,Hungary,HUN,1,1
P-01825,Mauro,Tassotti,1994,Italy,ITA,1,1
P-01826,not applicable,Júnior,2002,Brazil,BRA,1,1
P-01827,Georgi,Naydenov,"1962, 1966",Bulgaria,BGR,2,1
P-01828,Tarek,Soliman,1990,Egypt,EGY,1,1
P-01829,Emilio,Izaguirre,"2010, 2014",Honduras,HND,2,1
P-01830,Patrick,Sequeira,2022,Costa Rica,CRI,1,1
P-01832,Thompson,Oliha,1994,Nigeria,NGA,1,1
P-01833,Yoshinori,Muto,2018,Japan,JPN,1,1
P-01834,Heinz,Vollmar,1962,West Germany,DEU,1,1
P-01835,Manfred,Zsak,1990,Austria,AUT,1,1
P-01836,not applicable,Quini,"1978, 1982",Spain,ESP,2,1
P-01837,Francesco,Morini,1974,Italy,ITA,1,1
P-01838,not applicable,Delgado,2006,Angola,AGO,1,1
P-01839,Joe,Rodon,2022,Wales,WAL,1,1
P-01840,Marcos,Senna,2006,Spain,ESP,1,1
P-01841,Carlos,Peña,2014,Mexico,MEX,1,1
P-01842,Phil,Thompson,1982,England,ENG,1,1
P-01843,Fernando,Torres,"2006, 2010, 2014",Spain,ESP,3,1
P-01846,Matthias,Heidemann,1934,Germany,DEU,1,1
P-01847,Klaus,Berggreen,1986,Denmark,DNK,1,1
P-01848,not applicable,Vavá,"1958, 1962",Brazil,BRA,2,1
P-01849,Hassan,Roudbarian,2006,Iran,IRN,1,1
P-01850,Brennan,Johnson,2022,Wales,WAL,1,1
P-01851,Amr,Warda,2018,Egypt,EGY,1,1
P-01852,Cameron,Carter-Vickers,2022,United States,USA,1,1
P-01853,Bryan,Douglas,"1958, 1962",England,ENG,2,1
P-01854,Emerse,Faé,2006,Ivory Coast,CIV,1,1
P-01855,Simon,Kjær,"2010, 2018, 2022",Denmark,DNK,3,1
P-01857,Diego,Pérez,"2010, 2014",Uruguay,URY,2,1
P-01858,Muhamed,Bešić,2014,Bosnia and Herzegovina,BIH,1,1
P-01859,Jacques,N'Guea,1982,Cameroon,CMR,1,1
P-01860,Vincent,Kompany,"2014, 2018",Belgium,BEL,2,1
P-01861,not applicable,Julinho,1954,Brazil,BRA,1,1
P-01862,Mario,Zatelli,1938,France,FRA,1,1
P-01864,Ivan,Buljan,1974,Yugoslavia,YUG,1,1
P-01865,Bernard,Dietz,1978,West Germany,DEU,1,1
P-01866,Alexandros,Tziolis,"2010, 2014",Greece,GRC,2,1
P-01867,Tarcisio,Burgnich,"1966, 1970, 1974",Italy,ITA,3,1
P-01868,Raouf,Bouzaiene,2002,Tunisia,TUN,1,1
P-01869,Pablo,Contreras,2010,Chile,CHL,1,1
P-01871,Ángel,Grippa,1934,Argentina,ARG,1,1
P-01872,Hubert,Baumgartner,1978,Austria,AUT,1,1
P-01873,Rafael,Souto,1954,Uruguay,URY,1,1
P-01874,Andrzej,Fischer,1974,Poland,POL,1,1
P-01875,Daniel,Bertoni,"1978, 1982",Argentina,ARG,2,1
P-01876,Nawaf,Al-Abed,2022,Saudi Arabia,SAU,1,1
P-01877,José Ramón,Alexanko,1982,Spain,ESP,1,1
P-01878,Abel,Aguilar,"2014, 2018",Colombia,COL,2,1
P-01880,Givi,Chokheli,1962,Soviet Union,SUN,1,1
P-01882,Aymen,Mathlouthi,"2018, 2022",Tunisia,TUN,2,1
P-01884,Awad,Al-Anazi,1994,Saudi Arabia,SAU,1,1
P-01886,Tyler,Adams,2022,United States,USA,1,1
P-01887,Kook-young,Han,2014,South Korea,KOR,1,1
P-01888,Lukas,Podolski,"2006, 2010, 2014",Germany,DEU,3,1
P-01889,Gabriel,Correa,1990,Uruguay,URY,1,1
P-01890,Blagoje,Marjanović,1930,Yugoslavia,YUG,1,1
P-01891,Carlos,Aponte,1962,Colombia,COL,1,1
P-01892,Ivan,Bošnjak,2006,Croatia,HRV,1,1
P-01893,Pierluigi,Cera,1970,Italy,ITA,1,1
P-01894,not applicable,Careca,"1986, 1990",Brazil,BRA,2,1
P-01895,Robert,Hosp,1966,Switzerland,CHE,1,1
P-01896,Francisco,Arce,"1998, 2002",Paraguay,PRY,2,1
P-01897,Diego,Pozo,2010,Argentina,ARG,1,1
P-01898,Raúl,Servín,1986,Mexico,MEX,1,1
P-01899,Héctor,Santos,"1970, 1974",Uruguay,URY,2,1
P-01900,Michel,Pensée,1998,Cameroon,CMR,1,1
P-01901,Roberto,Mussi,1994,Italy,ITA,1,1
P-01902,Bohdan,Shust,2006,Ukraine,UKR,1,1
P-01903,Juan Alberto,Schiaffino,"1950, 1954",Uruguay,URY,2,1
P-01907,Igor,Vrablic,1986,Canada,CAN,1,1
P-01908,Allan,Brown,1954,Scotland,SCO,1,1
P-01909,Delio,Toledo,2006,Paraguay,PRY,1,1
P-01910,Norbert,Nigbur,1974,West Germany,DEU,1,1
P-01912,Se-jong,Ju,2018,South Korea,KOR,1,1
P-01913,Weifeng,Li,2002,China,CHN,1,1
P-01914,Guillermo,Yávar,"1966, 1974",Chile,CHL,2,1
P-01915,Constantin,Stanciu,1930,Romania,ROU,1,1
P-01916,André,Silva,"2018, 2022",Portugal,PRT,2,1
P-01918,Fahrudin,Omerović,1990,Yugoslavia,YUG,1,1
P-01919,Joe,Gaetjens,1950,United States,USA,1,1
P-01920,Rogelio,Domínguez,1962,Argentina,ARG,1,1
P-01922,not applicable,Rodri,2022,Spain,ESP,1,1
P-01923,Karim,Essediri,2006,Tunisia,TUN,1,1
P-01925,Isaac,Kiese Thelin,2018,Sweden,SWE,1,1
P-01926,Julio César,Uribe,1982,Peru,PER,1,1
P-01927,Mauro,Lustrinelli,2006,Switzerland,CHE,1,1
P-01928,Ahmad,Nourollahi,2022,Iran,IRN,1,1
P-01929,Leonardo,Ferrel,1950,Bolivia,BOL,1,1
P-01930,Aron,Jóhannsson,2014,United States,USA,1,1
P-01932,Fathi,Kameel,1982,Kuwait,KWT,1,1
P-01933,Branko,Strupar,2002,Belgium,BEL,1,1
P-01934,Khalil,Ghanim,1990,United Arab Emirates,ARE,1,1
P-01935,Miloš,Hrstić,1982,Yugoslavia,YUG,1,1
P-01936,Vidar,Riseth,1998,Norway,NOR,1,1
P-01937,Fawzi,Benkhalidi,1986,Algeria,DZA,1,1
P-01938,not applicable,Serginho,1982,Brazil,BRA,1,1
P-01939,Gérard,Joseph,1974,Haiti,HTI,1,1
P-01940,Peter,Persidis,1978,Austria,AUT,1,1
P-01941,Pu,Yang,2002,China,CHN,1,1
P-01942,Javier,Margas,1998,Chile,CHL,1,1
P-01943,Édouard,Mendy,2022,Senegal,SEN,1,1
P-01945,Aleksandar,Tirnanić,1930,Yugoslavia,YUG,1,1
P-01946,Nelson,Cuevas,"2002, 2006",Paraguay,PRY,2,1
P-01947,Nicolás,Asencio,2002,Ecuador,ECU,1,1
P-01948,Mário,Rui,2018,Portugal,PRT,1,1
P-01950,José Miguel,Cubero,2014,Costa Rica,CRI,1,1
P-01951,Eric,Ejiofor,2002,Nigeria,NGA,1,1
P-01953,Noureddine,Bouyahyaoui,1986,Morocco,MAR,1,1
P-01954,Nenad,Đorđević,2006,Serbia and Montenegro,SCG,1,1
P-01955,Ali,Daei,"1998, 2006",Iran,IRN,2,1
P-01956,Hamid,Majd Teymouri,1978,Iran,IRN,1,1
P-01957,Francesco,Toldo,"1998, 2002",Italy,ITA,2,1
P-01959,Rafael,Méndez,1930,Bolivia,BOL,1,1
P-01960,Mahboub,Juma'a,1982,Kuwait,KWT,1,1
P-01962,Martin,Rueda,1994,Switzerland,CHE,1,1
P-01963,Ramiro,Navarro,1966,Mexico,MEX,1,1
P-01964,José,Holebas,2014,Greece,GRC,1,1
P-01965,Olivier,Rouyer,1978,France,FRA,1,1
P-01966,Danijel,Subašić,"2014, 2018",Croatia,HRV,2,1
P-01968,Ernst,Lörtscher,1938,Switzerland,CHE,1,1
P-01969,Emilio,Caprile,1950,Italy,ITA,1,1
P-01970,Blaise,Matuidi,"2014, 2018",France,FRA,2,1
P-01971,Gigi,Riva,"1970, 1974",Italy,ITA,2,1
P-01972,Marcelo,Gallardo,"1998, 2002",Argentina,ARG,2,1
P-01973,Dieter,Herzog,1974,West Germany,DEU,1,1
P-01974,Leopoldo,Vallejos,1974,Chile,CHL,1,1
P-01975,Ivo,Rudic,1974,Australia,AUS,1,1
P-01977,Roque,Máspoli,"1950, 1954",Uruguay,URY,2,1
P-01978,Iuliu,Baratky,"1934, 1938",Romania,ROU,2,1
P-01979,Seydou,Doumbia,2010,Ivory Coast,CIV,1,1
P-01980,Jerko,Leko,2006,Croatia,HRV,1,1
P-01982,Yahya,Al-Shehri,2018,Saudi Arabia,SAU,1,1
P-01983,Riccardo,Montolivo,2010,Italy,ITA,1,1
P-01984,Tibor,Kemény,1934,Hungary,HUN,1,1
P-01985,not applicable,Kahraba,2018,Egypt,EGY,1,1
P-01986,Bobby,Almond,1982,New Zealand,NZL,1,1
P-01987,Neil,Covone,1990,United States,USA,1,1
P-01988,Roy,Aitken,"1986, 1990",Scotland,SCO,2,1
P-01989,Ali,Karimi,2022,Iran,IRN,1,1
P-01990,Jakub,Kiwior,2022,Poland,POL,1,1
P-01991,Marco,Verratti,2014,Italy,ITA,1,1
P-01992,Sabri,Jaballah,1998,Tunisia,TUN,1,1
P-01993,Kieffer,Moore,2022,Wales,WAL,1,1
P-01994,József,Zakariás,1954,Hungary,HUN,1,1
P-01995,Samir,Shaker,1986,Iraq,IRQ,1,1
P-01996,Alan,McInally,1990,Scotland,SCO,1,1
P-01997,Karl,Hohmann,1934,Germany,DEU,1,1
P-01998,Jan,Vennegoor of Hesselink,2006,Netherlands,NLD,1,1
P-01999,Eduardo,Astengo,1930,Peru,PER,1,1
P-02000,Bacary,Sagna,"2010, 2014",France,FRA,2,1
P-02001,Gheorghe,Ciolac,1934,Romania,ROU,1,1
P-02002,Rami,Shaaban,2006,Sweden,SWE,1,1
P-02004,Antonio,López,2006,Spain,ESP,1,1
P-02005,Mikael,Nilsson,2006,Sweden,SWE,1,1
P-02007,Andriy,Rusol,2006,Ukraine,UKR,1,1
P-02008,Hannes Þór,Halldórsson,2018,Iceland,ISL,1,1
P-02009,Granit,Xhaka,"2014, 2018, 2022",Switzerland,CHE,3,1
P-02011,Jaime,Villegas,1982,Honduras,HND,1,1
P-02012,Paulo,Bento,2002,Portugal,PRT,1,1
P-02013,Arístides,Rojas,1998,Paraguay,PRY,1,1
P-02014,David,Kelly,"1990, 1994",Republic of Ireland,IRL,2,1
P-02015,Yasuhito,Endō,"2006, 2010, 2014",Japan,JPN,3,1
P-02016,Kevin,Mirallas,2014,Belgium,BEL,1,1
P-02017,Arturo,Fernández,1930,Peru,PER,1,1
P-02018,Faryd,Mondragón,"1994, 1998, 2014",Colombia,COL,3,1
P-02019,Aldo,Corzo,2018,Peru,PER,1,1
P-02021,Motaz,Hawsawi,2018,Saudi Arabia,SAU,1,1
P-02022,Slobodan,Komljenović,1998,Yugoslavia,YUG,1,1
P-02023,not applicable,Robinho,"2006, 2010",Brazil,BRA,2,1
P-02024,Willy,Busch,1934,Germany,DEU,1,1
P-02025,Karl,Odermatt,1966,Switzerland,CHE,1,1
P-02026,Yussuf,Poulsen,"2018, 2022",Denmark,DNK,2,1
P-02027,Elvedin,Džinić,2010,Slovenia,SVN,1,1
P-02028,Daniel,Vallejos,2002,Costa Rica,CRI,1,1
P-02029,Mustafa,El Biyaz,1986,Morocco,MAR,1,1
P-02030,David,Platt,1990,England,ENG,1,1
P-02031,Gilbert,Bodart,"1986, 1990",Belgium,BEL,2,1
P-02032,Matías,Almeyda,"1998, 2002",Argentina,ARG,2,1
P-02033,Teddy,Lučić,"1994, 2002, 2006",Sweden,SWE,3,1
P-02034,Mario,Bertini,1970,Italy,ITA,1,1
P-02035,Norberto,Menéndez,1958,Argentina,ARG,1,1
P-02037,Segundo,Castillo,2006,Ecuador,ECU,1,1
P-02038,Niclas,Jensen,2002,Denmark,DNK,1,1
P-02039,Hernán,Díaz,1994,Argentina,ARG,1,1
P-02040,Thomas,Häßler,"1990, 1994, 1998","West Germany,Germany",DEU,3,1
P-02041,Leonardo,González,2006,Costa Rica,CRI,1,1
P-02042,Henri,Françillon,1974,Haiti,HTI,1,1
P-02048,Bengt,Berndtsson,1958,Sweden,SWE,1,1
P-02049,Aldo,Donelli,1934,United States,USA,1,1
P-02050,Duško,Tošić,2018,Serbia,SRB,1,1
P-02051,Yung-kwang,Chu,1954,South Korea,KOR,1,1
P-02052,Nicolás,Otamendi,"2010, 2018, 2022",Argentina,ARG,3,1
P-02053,Erwin,Koeman,1990,Netherlands,NLD,1,1
P-02054,Sven,Andersson,1990,Sweden,SWE,1,1
P-02055,Nejc,Pečnik,2010,Slovenia,SVN,1,1
P-02056,Ioachim,Moldoveanu,1938,Romania,ROU,1,1
P-02057,Kees,Mijnders,1934,Netherlands,NLD,1,1
P-02058,Sammy,Bossut,2014,Belgium,BEL,1,1
P-02060,Rui,Marques,2006,Angola,AGO,1,1
P-02061,Ángel,Mena,2022,Ecuador,ECU,1,1
P-02062,Jerry,Bengtson,2014,Honduras,HND,1,1
P-02063,Ismaeel,Mohammad,2022,Qatar,QAT,1,1
P-02066,Daiki,Iwamasa,2010,Japan,JPN,1,1
P-02067,Charles,Antenen,"1950, 1954, 1962",Switzerland,CHE,3,1
P-02068,Salis,Abdul Samed,2022,Ghana,GHA,1,1
P-02069,Mile,Jedinak,"2010, 2014, 2018",Australia,AUS,3,1
P-02071,not applicable,Jairzinho,"1966, 1970, 1974",Brazil,BRA,3,1
P-02072,Mohamed,Kaci-Saïd,1986,Algeria,DZA,1,1
P-02073,Alexis,Alexiou,1994,Greece,GRC,1,1
P-02074,Luis,Caballero,1986,Paraguay,PRY,1,1
P-02076,Camilo,Vargas,"2014, 2018",Colombia,COL,2,1
P-02077,Kurt,Hamrin,1958,Sweden,SWE,1,1
P-02078,Hans,Buzek,1958,Austria,AUT,1,1
P-02079,Branko,Buljevic,1974,Australia,AUS,1,1
P-02080,not applicable,Manga,1966,Brazil,BRA,1,1
P-02081,Miguel,Segura,1990,Costa Rica,CRI,1,1
P-02082,Richmond,Forson,2006,Togo,TGO,1,1
P-02083,not applicable,César,1950,Spain,ESP,1,1
P-02084,Deon,Burton,1998,Jamaica,JAM,1,1
P-02085,Simone,Perrotta,2006,Italy,ITA,1,1
P-02086,Otto,Andersson,1934,Sweden,SWE,1,1
P-02087,Lyuboslav,Penev,1998,Bulgaria,BGR,1,1
P-02088,Robert,Fleck,1990,Scotland,SCO,1,1
P-02090,Asa,Hartford,"1978, 1982",Scotland,SCO,2,1
P-02091,Ingemar,Erlandsson,1978,Sweden,SWE,1,1
P-02092,Lawrence,Ati-Zigi,2022,Ghana,GHA,1,1
P-02093,Danny,Ward,2022,Wales,WAL,1,1
