player_id,given_name,family_name,count_tournaments,list_tournaments,team_name,team_code,team_count
P-01732,Eduardo,Ramos,1,1978,Mexico,MEX,1
P-07574,Gonçalo,Ramos,1,2022,Portugal,PRT,1
P-00761,Luis,Ramos,1,1966,Uruguay,URY,1
P-04467,Mauricio,Ramos,1,1994,Bolivia,BOL,1
P-08400,Mauro,Ramos,3,"1954, 1958, 1962",Brazil,BRA,1
P-08400,Mauro,Ramos,3,"1954, 1958, 1962",Brazil,BRA,1
P-08400,Mauro,Ramos,3,"1954, 1958, 1962",Brazil,BRA,1
P-03356,Sergio,Ramos,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-03356,Sergio,Ramos,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-03356,Sergio,Ramos,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-03356,Sergio,Ramos,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-01111,Tab,Ramos,3,"1990, 1994, 1998",United States,USA,1
P-01111,Tab,Ramos,3,"1990, 1994, 1998",United States,USA,1
P-01111,Tab,Ramos,3,"1990, 1994, 1998",United States,USA,1
P-09542,Venancio,Ramos,1,1986,Uruguay,URY,1
P-00075,Aaron,Ramsdale,1,2022,England,ENG,1
P-09254,Aaron,Ramsey,1,2022,Wales,WAL,1
P-08819,Alf,Ramsey,1,1950,England,ENG,1
P-00688,Paul,Ramsey,1,1986,Northern Ireland,NIR,1
P-03453,Ahmed,Ramzy,1,1990,Egypt,EGY,1
P-00974,Hany,Ramzy,1,1990,Egypt,EGY,1
P-05037,Víctor,Rangel,1,1978,Mexico,MEX,1
P-06176,Milan,Rapaić,1,2002,Croatia,HRV,1
P-05950,not applicable,Raphinha,1,2022,Brazil,BRA,1
P-05027,Herman,Rapp,1,1934,United States,USA,1
P-02742,Marcus,Rashford,2,"2018, 2022",England,ENG,1
P-02742,Marcus,Rashford,2,"2018, 2022",England,ENG,1
P-02257,Grzegorz,Rasiak,1,2006,Poland,POL,1
P-05073,Gheorghe,Rășinaru,1,1938,Romania,ROU,1
P-02260,Troels,Rasmussen,1,1986,Denmark,DNK,1
P-09895,Vasyl,Rats,2,"1986, 1990",Soviet Union,SUN,1
P-09895,Vasyl,Rats,2,"1986, 1990",Soviet Union,SUN,1
P-01730,Antonio,Rattín,2,"1962, 1966",Argentina,ARG,1
P-01730,Antonio,Rattín,2,"1962, 1966",Argentina,ARG,1
P-07181,Oscar,Rauch,1,1938,Switzerland,CHE,1
P-04006,not applicable,Raúl,3,"1998, 2002, 2006",Spain,ESP,1
P-04006,not applicable,Raúl,3,"1998, 2002, 2006",Spain,ESP,1
P-04006,not applicable,Raúl,3,"1998, 2002, 2006",Spain,ESP,1
P-08207,David,Raum,1,2022,Germany,DEU,1
P-03394,Pietro,Rava,1,1938,Italy,ITA,1
P-08235,Thomas,Ravelli,2,"1990, 1994",Sweden,SWE,1
P-08235,Thomas,Ravelli,2,"1990, 1994",Sweden,SWE,1
P-03211,David,Raya,1,2022,Spain,ESP,1
P-04516,Cayetano,Ré,1,1958,Paraguay,PRY,1
P-04971,Luciano,Re Cecconi,1,1974,Italy,ITA,1
P-08715,Roy,Rea,1,1958,Northern Ireland,NIR,1
P-01332,Tim,Ream,1,2022,United States,USA,1
P-00762,Djorkaeff,Reasco,1,2022,Ecuador,ECU,1
P-04901,Néicer,Reasco,1,2006,Ecuador,ECU,1
P-01704,Ante,Rebić,2,"2014, 2018",Croatia,HRV,1
P-01704,Ante,Rebić,2,"2014, 2018",Croatia,HRV,1
P-09412,Serhii,Rebrov,1,2006,Ukraine,UKR,1
P-08945,Rüştü,Reçber,1,2002,Turkey,TUR,1
P-03250,Carlos,Recinos,1,1982,El Salvador,SLV,1
P-05545,Álvaro,Recoba,1,2002,Uruguay,URY,1
P-03328,Emilio,Recoba,1,1930,Uruguay,URY,1
P-03133,Bernardo,Redín,1,1990,Colombia,COL,1
P-00447,Andrew,Redmayne,1,2022,Australia,AUS,1
P-02292,Mircea,Rednic,1,1990,Romania,ROU,1
P-02857,Fernando,Redondo,1,1994,Argentina,ARG,1
P-07324,David,Regis,2,"1998, 2002",United States,USA,1
P-07324,David,Regis,2,"1998, 2002",United States,USA,1
P-01334,Luis,Regueiro,1,1934,Spain,ESP,1
P-09537,Luis,Regueiro,1,1966,Mexico,MEX,1
P-00961,Mario,Regueiro,1,2002,Uruguay,URY,1
P-06596,Marko,Rehmer,1,2002,Germany,DEU,1
P-00443,Stefan,Rehn,1,1994,Sweden,SWE,1
P-00827,Peter,Reid,1,1986,England,ENG,1
P-07571,Steven,Reid,1,2002,Republic of Ireland,IRL,1
P-06264,Winston,Reid,1,2010,New Zealand,NZL,1
P-04902,Severino,Reija,2,"1962, 1966",Spain,ESP,1
P-04902,Severino,Reija,2,"1962, 1966",Spain,ESP,1
P-02152,Jack,Reilly,1,1974,Australia,AUS,1
P-05007,Theodor,Reimann,1,1954,Czechoslovakia,CSK,1
P-09085,Miguel,Reina,1,1966,Spain,ESP,1
P-08008,Pepe,Reina,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-08008,Pepe,Reina,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-08008,Pepe,Reina,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-08008,Pepe,Reina,4,"2006, 2010, 2014, 2018",Spain,ESP,1
P-07137,not applicable,Reinaldo,1,1978,Brazil,BRA,1
P-02532,Uwe,Reinders,1,1982,West Germany,DEU,1
P-07972,Hannes,Reinmayr,1,1998,Austria,AUT,1
P-05748,Carlos,Reinoso,1,1974,Chile,CHL,1
P-09614,Andreas,Reisinger,1,1990,Austria,AUT,1
P-09309,Michael,Reiziger,1,1998,Netherlands,NLD,1
P-00707,Kjetil,Rekdal,2,"1994, 1998",Norway,NOR,1
P-00707,Kjetil,Rekdal,2,"1994, 1998",Norway,NOR,1
P-04794,François,Remetter,2,"1954, 1958",France,FRA,1
P-04794,François,Remetter,2,"1954, 1958",France,FRA,1
P-02437,Leandro,Remondini,1,1950,Italy,ITA,1
P-08481,Loïc,Rémy,1,2014,France,FRA,1
P-01449,not applicable,Renato,1,1974,Brazil,BRA,1
P-05719,not applicable,Renato,1,1982,Brazil,BRA,1
P-03157,Pascal,Renier,1,1994,Belgium,BEL,1
P-06130,Michel,Renquin,2,"1982, 1986",Belgium,BEL,1
P-06130,Michel,Renquin,2,"1982, 1986",Belgium,BEL,1
P-00704,Rob,Rensenbrink,2,"1974, 1978",Netherlands,NLD,1
P-00704,Rob,Rensenbrink,2,"1974, 1978",Netherlands,NLD,1
P-07354,Johnny,Rep,2,"1974, 1978",Netherlands,NLD,1
P-07354,Johnny,Rep,2,"1974, 1978",Netherlands,NLD,1
P-00755,Marco,Reus,1,2018,Germany,DEU,1
P-06121,Stefan,Reuter,2,"1990, 1998",West Germany,DEU,1
P-06121,Stefan,Reuter,2,"1990, 1998",Germany,DEU,1
P-05353,Anthony,Réveillère,1,2010,France,FRA,1
P-07431,Daniel,Revelez,1,1990,Uruguay,URY,1
P-09148,Carles,Rexach,1,1978,Spain,ESP,1
P-01462,Gilbert,Rey,1,1962,Switzerland,CHE,1
P-03198,Kurt,Rey,1,1950,Switzerland,CHE,1
P-01805,Diego,Reyes,1,2014,Mexico,MEX,1
P-07843,Eladio,Reyes,1,1970,Peru,PER,1
P-04341,José Antonio,Reyes,1,2006,Spain,ESP,1
P-09864,José Pilar,Reyes,1,1978,Mexico,MEX,1
P-02146,Pedro,Reyes,1,1998,Chile,CHL,1
P-07256,Salvador,Reyes,3,"1958, 1962, 1966",Mexico,MEX,1
P-07256,Salvador,Reyes,3,"1958, 1962, 1966",Mexico,MEX,1
P-07256,Salvador,Reyes,3,"1958, 1962, 1966",Mexico,MEX,1
P-00209,Eduardo,Reyes Ortiz,1,1930,Bolivia,BOL,1
P-04241,Luis,Reyes Peñaranda,1,1930,Bolivia,BOL,1
P-00060,Claudio,Reyna,4,"1994, 1998, 2002, 2006",United States,USA,1
P-00060,Claudio,Reyna,4,"1994, 1998, 2002, 2006",United States,USA,1
P-00060,Claudio,Reyna,4,"1994, 1998, 2002, 2006",United States,USA,1
P-00060,Claudio,Reyna,4,"1994, 1998, 2002, 2006",United States,USA,1
P-07043,Giovanni,Reyna,1,2022,United States,USA,1
P-01776,Luis,Reyna,1,1982,Peru,PER,1
P-00354,Rahman,Rezaei,1,2006,Iran,IRN,1
P-06917,Ramin,Rezaeian,2,"2018, 2022",Iran,IRN,1
P-06917,Ramin,Rezaeian,2,"2018, 2022",Iran,IRN,1
P-00393,Abdelfettah,Rhiati,1,1986,Morocco,MAR,1
P-01477,Chol-myong,Ri,1,2010,North Korea,PRK,1
P-08978,Jun-il,Ri,1,2010,North Korea,PRK,1
P-09823,Kwang-chon,Ri,1,2010,North Korea,PRK,1
P-07497,Kwang-hyok,Ri,1,2010,North Korea,PRK,1
P-08868,Myong-guk,Ri,1,2010,North Korea,PRK,1
P-07263,Éverton,Ribeiro,1,2022,Brazil,BRA,1
P-00298,José,Ribeiro,1,1986,Portugal,PRT,1
P-04248,Franck,Ribéry,2,"2006, 2010",France,FRA,1
P-04248,Franck,Ribéry,2,"2006, 2010",France,FRA,1
P-00511,Hámilton,Ricard,1,1998,Colombia,COL,1
P-09248,not applicable,Ricardinho,2,"2002, 2006",Brazil,BRA,1
P-09248,not applicable,Ricardinho,2,"2002, 2006",Brazil,BRA,1
P-04642,João,Ricardo,1,2006,Angola,AGO,1
P-08080,not applicable,Ricardo,1,2002,Spain,ESP,1
P-07045,not applicable,Ricardo,2,"2002, 2006",Portugal,PRT,1
P-07045,not applicable,Ricardo,2,"2002, 2006",Portugal,PRT,1
P-01174,Declan,Rice,1,2022,England,ENG,1
P-02626,Ray,Richards,1,1974,Australia,AUS,1
P-06617,not applicable,Richarlison,1,2022,Brazil,BRA,1
P-08608,Lars,Ricken,1,2002,Germany,DEU,1
P-03122,Donovan,Ricketts,1,1998,Jamaica,JAM,1
P-09125,Fabian,Rieder,1,2022,Switzerland,CHE,1
P-07779,Karl-Heinz,Riedle,2,"1990, 1994",West Germany,DEU,1
P-07779,Karl-Heinz,Riedle,2,"1990, 1994",Germany,DEU,1
P-08344,Johann,Riegler,1,1954,Austria,AUT,1
P-05827,Marc,Rieper,1,1998,Denmark,DNK,1
P-04368,Fernando,Riera,1,1950,Chile,CHL,1
P-05321,Jan,Říha,1,1938,Czechoslovakia,CSK,1
P-07715,Frank,Rijkaard,2,"1990, 1994",Netherlands,NLD,1
P-07715,Frank,Rijkaard,2,"1990, 1994",Netherlands,NLD,1
P-00632,Luis,Rijo,1,1950,Uruguay,URY,1
P-04593,Wim,Rijsbergen,2,"1974, 1978",Netherlands,NLD,1
P-04593,Wim,Rijsbergen,2,"1974, 1978",Netherlands,NLD,1
P-07030,not applicable,Rildo,1,1966,Brazil,BRA,1
P-01394,Nick,Rimando,1,2014,United States,USA,1
P-04558,Miguel,Rimba,1,1994,Bolivia,BOL,1
P-03417,Gilmar,Rinaldi,1,1994,Brazil,BRA,1
P-07661,Freddy,Rincón,3,"1990, 1994, 1998",Colombia,COL,1
P-07661,Freddy,Rincón,3,"1990, 1994, 1998",Colombia,COL,1
P-07661,Freddy,Rincón,3,"1990, 1994, 1998",Colombia,COL,1
P-08049,Hipólito,Rincón,1,1986,Spain,ESP,1
P-05591,Patrice,Rio,1,1978,France,FRA,1
P-01299,Roger,Rio,1,1934,France,FRA,1
P-04359,Bruce,Rioch,1,1978,Scotland,SCO,1
P-05417,Carlos,Riolfo,1,1930,Uruguay,URY,1
P-08986,Juan Román,Riquelme,1,2006,Argentina,ARG,1
P-08389,Josh,Risdon,1,2018,Australia,AUS,1
P-01936,Vidar,Riseth,1,1998,Norway,NOR,1
P-07096,Ferdinando,Riva,1,1954,Switzerland,CHE,1
P-01971,Gigi,Riva,2,"1970, 1974",Italy,ITA,1
P-01971,Gigi,Riva,2,"1970, 1974",Italy,ITA,1
P-09998,not applicable,Rivaldo,2,"1998, 2002",Brazil,BRA,1
P-09998,not applicable,Rivaldo,2,"1998, 2002",Brazil,BRA,1
P-02676,Catalino,Rivarola,1,1998,Paraguay,PRY,1
P-04681,Carlos,Rivas,1,1982,Chile,CHL,1
P-06492,José María,Rivas,1,1982,El Salvador,SLV,1
P-02335,Marcos,Rivas,1,1970,Mexico,MEX,1
P-03659,Roberto,Rivas,1,1970,El Salvador,SLV,1
P-02923,not applicable,Rivellino,3,"1970, 1974, 1978",Brazil,BRA,1
P-02923,not applicable,Rivellino,3,"1970, 1974, 1978",Brazil,BRA,1
P-02923,not applicable,Rivellino,3,"1970, 1974, 1978",Brazil,BRA,1
P-03406,Bernabé,Rivera,1,1930,Paraguay,PRY,1
P-07296,Gianni,Rivera,4,"1962, 1966, 1970, 1974",Italy,ITA,1
P-07296,Gianni,Rivera,4,"1962, 1966, 1970, 1974",Italy,ITA,1
P-07296,Gianni,Rivera,4,"1962, 1966, 1970, 1974",Italy,ITA,1
P-07296,Gianni,Rivera,4,"1962, 1966, 1970, 1974",Italy,ITA,1
P-09128,Urbano,Rivera,1,1954,Uruguay,URY,1
P-02753,Eliseo,Rivero,1,1986,Uruguay,URY,1
P-03428,Cristian,Riveros,2,"2006, 2010",Paraguay,PRY,1
P-03428,Cristian,Riveros,2,"2006, 2010",Paraguay,PRY,1
P-08039,Guillermo,Riveros,1,1930,Chile,CHL,1
P-00071,Feliciano,Rivilla,2,"1962, 1966",Spain,ESP,1
P-00071,Feliciano,Rivilla,2,"1962, 1966",Spain,ESP,1
P-00826,Graham,Rix,1,1982,England,ENG,1
P-03735,Francesco,Rizzo,1,1966,Italy,ITA,1
P-00234,not applicable,Ró-Ró,1,2022,Qatar,QAT,1
P-08437,Carlos,Roa,1,1998,Argentina,ARG,1
P-04780,Arjen,Robben,3,"2006, 2010, 2014",Netherlands,NLD,1
P-04780,Arjen,Robben,3,"2006, 2010, 2014",Netherlands,NLD,1
P-04780,Arjen,Robben,3,"2006, 2010, 2014",Netherlands,NLD,1
P-01190,Corneliu,Robe,1,1930,Romania,ROU,1
P-04249,not applicable,Roberto,1,1938,Brazil,BRA,1
P-03617,not applicable,Roberto,1,1970,Brazil,BRA,1
P-01755,not applicable,Roberto,1,1990,Spain,ESP,1
P-05264,Connor,Roberts,1,2022,Wales,WAL,1
P-09279,Archie,Robertson,1,1958,Scotland,SCO,1
P-00161,John,Robertson,2,"1978, 1982",Scotland,SCO,1
P-00161,John,Robertson,2,"1978, 1982",Scotland,SCO,1
P-02023,not applicable,Robinho,2,"2006, 2010",Brazil,BRA,1
P-02023,not applicable,Robinho,2,"2006, 2010",Brazil,BRA,1
P-01162,Antonee,Robinson,1,2022,United States,USA,1
P-01040,Paul,Robinson,1,2006,England,ENG,1
P-09632,George,Robledo,1,1950,Chile,CHL,1
P-08614,Enzo,Robotti,1,1962,Italy,ITA,1
P-08455,Bobby,Robson,2,"1958, 1962",England,ENG,1
P-08455,Bobby,Robson,2,"1958, 1962",England,ENG,1
P-08844,Bryan,Robson,3,"1982, 1986, 1990",England,ENG,1
P-08844,Bryan,Robson,3,"1982, 1986, 1990",England,ENG,1
P-08844,Bryan,Robson,3,"1982, 1986, 1990",England,ENG,1
P-06944,Laurent,Robuschi,1,1966,France,FRA,1
P-08854,José Antonio,Roca,3,"1950, 1954, 1958",Mexico,MEX,1
P-08854,José Antonio,Roca,3,"1950, 1954, 1958",Mexico,MEX,1
P-08854,José Antonio,Roca,3,"1950, 1954, 1958",Mexico,MEX,1
P-08628,Pedro,Rocha,4,"1962, 1966, 1970, 1974",Uruguay,URY,1
P-08628,Pedro,Rocha,4,"1962, 1966, 1970, 1974",Uruguay,URY,1
P-08628,Pedro,Rocha,4,"1962, 1966, 1970, 1974",Uruguay,URY,1
P-08628,Pedro,Rocha,4,"1962, 1966, 1970, 1974",Uruguay,URY,1
P-06428,Ricardo,Rocha,2,"1990, 1994",Brazil,BRA,1
P-06428,Ricardo,Rocha,2,"1990, 1994",Brazil,BRA,1
P-00870,Sergio,Rochet,1,2022,Uruguay,URY,1
P-06645,Dominique,Rocheteau,3,"1978, 1982, 1986",France,FRA,1
P-06645,Dominique,Rocheteau,3,"1978, 1982, 1986",France,FRA,1
P-06645,Dominique,Rocheteau,3,"1978, 1982, 1986",France,FRA,1
P-05874,Gerhard,Rodax,1,1990,Austria,AUT,1
P-01601,Milan,Rodić,1,2018,Serbia,SRB,1
P-07044,Sergey,Rodionov,2,"1982, 1986",Soviet Union,SUN,1
P-07044,Sergey,Rodionov,2,"1982, 1986",Soviet Union,SUN,1
P-01839,Joe,Rodon,1,2022,Wales,WAL,1
P-01480,not applicable,Rodri,1,1962,Spain,ESP,1
P-01922,not applicable,Rodri,1,2022,Spain,ESP,1
P-05100,not applicable,Rodrigo,1,2018,Spain,ESP,1
P-09634,not applicable,Rodrigues,2,"1950, 1954",Brazil,BRA,1
P-09634,not applicable,Rodrigues,2,"1950, 1954",Brazil,BRA,1
P-03315,Ricardo,Rodriguez,1,2022,Switzerland,CHE,1
P-02787,Alberto,Rodríguez,1,2002,Mexico,MEX,1
P-04411,Alberto,Rodríguez,1,2018,Peru,PER,1
P-08058,Álex,Rodríguez,1,2018,Panama,PAN,1
P-03040,Carlos,Rodríguez,1,2022,Mexico,MEX,1
P-00092,Clemente,Rodríguez,1,2010,Argentina,ARG,1
P-01465,Cristian,Rodríguez,2,"2014, 2018",Uruguay,URY,1
P-01465,Cristian,Rodríguez,2,"2014, 2018",Uruguay,URY,1
P-00182,Darío,Rodríguez,1,2002,Uruguay,URY,1
P-05651,Francisco Javier,Rodríguez,3,"2006, 2010, 2014",Mexico,MEX,1
P-05651,Francisco Javier,Rodríguez,3,"2006, 2010, 2014",Mexico,MEX,1
P-05651,Francisco Javier,Rodríguez,3,"2006, 2010, 2014",Mexico,MEX,1
P-07199,Guido,Rodríguez,1,2022,Argentina,ARG,1
P-06601,Hugo René,Rodríguez,1,1978,Mexico,MEX,1
P-03532,Ignacio,Rodríguez,1,1986,Mexico,MEX,1
P-09665,Jaime,Rodríguez,1,1982,El Salvador,SLV,1
P-03168,James,Rodríguez,2,"2014, 2018",Colombia,COL,1
P-03168,James,Rodríguez,2,"2014, 2018",Colombia,COL,1
P-07376,Johan,Rodríguez,1,2002,Mexico,MEX,1
P-06753,Jorge,Rodríguez,1,1994,Mexico,MEX,1
P-08635,José Antonio,Rodríguez,1,1938,Cuba,CUB,1
P-04663,José Luis,Rodríguez,1,2022,Uruguay,URY,1
P-05675,José Luis,Rodríguez,1,2018,Panama,PAN,1
P-05904,Juan,Rodríguez,1,1974,Chile,CHL,1
P-02704,Juan José,Rodríguez,1,2002,Costa Rica,CRI,1
P-01367,Kevin,Rodríguez,1,2022,Ecuador,ECU,1
P-01425,Leonardo,Rodríguez,1,1994,Argentina,ARG,1
P-09082,Manuel,Rodríguez,1,1962,Chile,CHL,1
P-07219,Mauricio,Rodríguez,1,1970,El Salvador,SLV,1
P-06058,Maxi,Rodríguez,3,"2006, 2010, 2014",Argentina,ARG,1
P-06058,Maxi,Rodríguez,3,"2006, 2010, 2014",Argentina,ARG,1
P-06058,Maxi,Rodríguez,3,"2006, 2010, 2014",Argentina,ARG,1
P-09683,Michael,Rodríguez,1,2006,Costa Rica,CRI,1
P-06892,Raymundo,Rodríguez,1,1930,Mexico,MEX,1
P-07749,Ricardo,Rodríguez,2,"2014, 2018",Switzerland,CHE,1
P-07749,Ricardo,Rodríguez,2,"2014, 2018",Switzerland,CHE,1
P-02520,Rodolfo,Rodríguez,1,1986,Uruguay,URY,1
P-02658,Víctor,Rodríguez Andrade,2,"1950, 1954",Uruguay,URY,1
P-02658,Víctor,Rodríguez Andrade,2,"1950, 1954",Uruguay,URY,1
P-01790,Lizardo,Rodríguez Nue,1,1930,Peru,PER,1
P-04047,not applicable,Rodrygo,1,2022,Brazil,BRA,1
P-05610,Tom,Rogic,1,2018,Australia,AUS,1
P-00992,Marcus,Rohdén,1,2018,Sweden,SWE,1
P-05214,Alfredo,Rojas,2,"1958, 1966",Argentina,ARG,1
P-05214,Alfredo,Rojas,2,"1958, 1966",Argentina,ARG,1
P-02013,Arístides,Rojas,1,1998,Paraguay,PRY,1
P-00981,Carlos,Rojas,1,1950,Chile,CHL,1
P-01051,Darío,Rojas,1,1994,Bolivia,BOL,1
P-09114,Eladio,Rojas,1,1962,Chile,CHL,1
P-06594,Francisco,Rojas,1,1998,Chile,CHL,1
P-02835,Joao,Rojas,1,2014,Ecuador,ECU,1
P-00831,José Manuel,Rojas,1,2014,Chile,CHL,1
P-01649,Manuel,Rojas,1,1982,Chile,CHL,1
P-06657,Oscar,Rojas,1,1982,Chile,CHL,1
P-04968,Percy,Rojas,2,"1978, 1982",Peru,PER,1
P-04968,Percy,Rojas,2,"1978, 1982",Peru,PER,1
P-02456,Ricardo,Rojas,1,1998,Paraguay,PRY,1
P-02653,Roberto,Rojas,1,1978,Peru,PER,1
P-01625,Marcos,Rojo,2,"2014, 2018",Argentina,ARG,1
P-01625,Marcos,Rojo,2,"2014, 2018",Argentina,ARG,1
P-02362,Rachid,Rokki,1,1998,Morocco,MAR,1
P-05577,not applicable,Rolando,1,2010,Portugal,PRT,1
P-04924,Cristian,Roldan,1,2022,United States,USA,1
P-05058,Fernando,Roldán,1,1950,Chile,CHL,1
P-03806,Wolfgang,Rolff,1,1986,West Germany,DEU,1
P-03306,Antonio,Roma,2,"1962, 1966",Argentina,ARG,1
P-03306,Antonio,Roma,2,"1962, 1966",Argentina,ARG,1
P-08887,Moshe,Romano,1,1970,Israel,ISR,1
P-08686,Oleg,Romantsev,1,1982,Soviet Union,SUN,1
P-08021,Alaixys,Romao,1,2006,Togo,TGO,1
P-03192,not applicable,Romaric,2,"2006, 2010",Ivory Coast,CIV,1
P-03192,not applicable,Romaric,2,"2006, 2010",Ivory Coast,CIV,1
P-02205,not applicable,Romário,2,"1990, 1994",Brazil,BRA,1
P-02205,not applicable,Romário,2,"1990, 1994",Brazil,BRA,1
P-09860,Carlos,Romero,1,1950,Uruguay,URY,1
P-00196,Cristian,Romero,1,2022,Argentina,ARG,1
P-05820,Enrique,Romero,1,2002,Spain,ESP,1
P-09312,Gerardo,Romero,1,1930,Paraguay,PRY,1
P-05757,Jorge Lino,Romero,1,1958,Paraguay,PRY,1
P-03852,Julio César,Romero,1,1986,Paraguay,PRY,1
P-09467,Marcelo,Romero,1,2002,Uruguay,URY,1
P-05955,Pedro,Romero,1,1962,Mexico,MEX,1
P-04607,Sergio,Romero,2,"2010, 2014",Argentina,ARG,1
P-04607,Sergio,Romero,2,"2010, 2014",Argentina,ARG,1
P-05766,not applicable,Romeu,1,1938,Brazil,BRA,1
P-06609,Dennis,Rommedahl,2,"2002, 2010",Denmark,DNK,1
P-06609,Dennis,Rommedahl,2,"2002, 2010",Denmark,DNK,1
P-09496,Jorge,Romo,2,"1954, 1958",Mexico,MEX,1
P-09496,Jorge,Romo,2,"1954, 1958",Mexico,MEX,1
P-08412,Luis,Romo,1,2022,Mexico,MEX,1
P-00131,not applicable,Ronaldão,1,1994,Brazil,BRA,1
P-05984,not applicable,Ronaldinho,2,"2002, 2006",Brazil,BRA,1
P-05984,not applicable,Ronaldinho,2,"2002, 2006",Brazil,BRA,1
P-03142,Cristiano,Ronaldo,5,"2006, 2010, 2014, 2018, 2022",Portugal,PRT,1
P-03142,Cristiano,Ronaldo,5,"2006, 2010, 2014, 2018, 2022",Portugal,PRT,1
P-03142,Cristiano,Ronaldo,5,"2006, 2010, 2014, 2018, 2022",Portugal,PRT,1
P-03142,Cristiano,Ronaldo,5,"2006, 2010, 2014, 2018, 2022",Portugal,PRT,1
P-03142,Cristiano,Ronaldo,5,"2006, 2010, 2014, 2018, 2022",Portugal,PRT,1
P-08490,not applicable,Ronaldo,4,"1994, 1998, 2002, 2006",Brazil,BRA,1
P-08490,not applicable,Ronaldo,4,"1994, 1998, 2002, 2006",Brazil,BRA,1
P-08490,not applicable,Ronaldo,4,"1994, 1998, 2002, 2006",Brazil,BRA,1
P-08490,not applicable,Ronaldo,4,"1994, 1998, 2002, 2006",Brazil,BRA,1
P-04177,Frederik,Rønnow,2,"2018, 2022",Denmark,DNK,1
P-04177,Frederik,Rønnow,2,"2018, 2022",Denmark,DNK,1
P-05313,Jimmy,Rooney,1,1974,Australia,AUS,1
P-03129,Wayne,Rooney,3,"2006, 2010, 2014",England,ENG,1
P-03129,Wayne,Rooney,3,"2006, 2010, 2014",England,ENG,1
P-03129,Wayne,Rooney,3,"2006, 2010, 2014",England,ENG,1
P-01411,Felipe,Rosas,1,1930,Mexico,MEX,1
P-02991,Manuel,Rosas,1,1930,Mexico,MEX,1
P-05738,Roberto,Rosato,2,"1966, 1970",Italy,ITA,1
P-05738,Roberto,Rosato,2,"1966, 1970",Italy,ITA,1
P-07273,Peter,Rösch,1,1962,Switzerland,CHE,1
P-00597,Danny,Rose,1,2018,England,ENG,1
P-09684,Zvi,Rosen,1,1970,Israel,ISR,1
P-09185,Kjell,Rosén,1,1950,Sweden,SWE,1
P-07297,Nils,Rosén,1,1934,Sweden,SWE,1
P-04144,Markus,Rosenberg,1,2006,Sweden,SWE,1
P-06309,Shmuel,Rosenthal,1,1970,Israel,ISR,1
P-04272,Virginio,Rosetta,1,1934,Italy,ITA,1
P-02129,Hassan,Roshan,1,1978,Iran,IRN,1
P-02198,Tomáš,Rosický,1,2006,Czech Republic,CZE,1
P-03395,Néstor,Rossi,1,1958,Argentina,ARG,1
P-00437,Oscar,Rossi,1,1962,Argentina,ARG,1
P-00907,Paolo,Rossi,3,"1978, 1982, 1986",Italy,ITA,1
P-00907,Paolo,Rossi,3,"1978, 1982, 1986",Italy,ITA,1
P-00907,Paolo,Rossi,3,"1978, 1982, 1986",Italy,ITA,1
P-06882,Youssef,Rossi,1,1998,Morocco,MAR,1
P-09802,Ruslan,Rotan,1,2006,Ukraine,UKR,1
P-09320,Iosif,Rotariu,1,1990,Romania,ROU,1
P-09072,Antal,Róth,1,1986,Hungary,HUN,1
P-01849,Hassan,Roudbarian,1,2006,Iran,IRN,1
P-04000,Alan,Rough,3,"1978, 1982, 1986",Scotland,SCO,1
P-04000,Alan,Rough,3,"1978, 1982, 1986",Scotland,SCO,1
P-04000,Alan,Rough,3,"1978, 1982, 1986",Scotland,SCO,1
P-01965,Olivier,Rouyer,1,1978,France,FRA,1
P-05749,Kye,Rowles,1,2022,Australia,AUS,1
P-08307,Bryan,Roy,2,"1990, 1994",Netherlands,NLD,1
P-08307,Bryan,Roy,2,"1990, 1994",Netherlands,NLD,1
P-06769,David,Rozehnal,1,2006,Czech Republic,CZE,1
P-07758,Francisco,Rúa,1,1934,Argentina,ARG,1
P-06290,not applicable,Rubens,1,1954,Brazil,BRA,1
P-06586,Luis,Rubiños,1,1970,Peru,PER,1
P-01975,Ivo,Rudic,1,1974,Australia,AUS,1
P-02555,Antonio,Rüdiger,2,"2018, 2022",Germany,DEU,1
P-02555,Antonio,Rüdiger,2,"2018, 2022",Germany,DEU,1
P-05734,Mladen,Rudonja,1,2002,Slovenia,SVN,1
P-09876,Sebastian,Rudy,1,2018,Germany,DEU,1
P-02164,Wojciech,Rudy,1,1978,Poland,POL,1
P-01962,Martin,Rueda,1,1994,Switzerland,CHE,1
P-07341,Peter,Rufai,2,"1994, 1998",Nigeria,NGA,1
P-07341,Peter,Rufai,2,"1994, 1998",Nigeria,NGA,1
P-04942,Wynton,Rufer,1,1982,New Zealand,NZL,1
P-06103,Stéphane,Ruffier,1,2014,France,FRA,1
P-00643,José Luis,Rugamas,1,1982,El Salvador,SLV,1
P-00104,Oscar,Ruggeri,3,"1986, 1990, 1994",Argentina,ARG,1
P-00104,Oscar,Ruggeri,3,"1986, 1990, 1994",Argentina,ARG,1
